date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:27	367785/367785	URF---	200	untouched ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/images/facilities/thumbnails/iscac_22.jpg	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/facilities/thumbnails/iscac_22.jpg	(from http://127.0.0.1:8000/information/venue/)
14:11:27	399119/399119	URF---	200	untouched ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/images/facilities/thumbnails/iscac_23.jpg	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/facilities/thumbnails/iscac_23.jpg	(from http://127.0.0.1:8000/information/venue/)
14:11:27	163873/163873	U-----	200	untouched ('OK')	text/css	etag:%226161dfe3-5ccc%22	https://cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/css/bootstrap.min.css	/home/ana/websites/pycon2023_newtry/cdnjs.cloudflare.com/ajax/libs/bootstrap/5.1.3/css/bootstrap.min.css	(from http://127.0.0.1:8000/)
14:11:28	333638/333638	URF---	200	untouched ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/images/facilities/thumbnails/iscac_24.jpg	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/facilities/thumbnails/iscac_24.jpg	(from http://127.0.0.1:8000/information/venue/)
14:11:28	283838/283838	URF---	200	untouched ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/images/facilities/thumbnails/iscac_25.jpg	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/facilities/thumbnails/iscac_25.jpg	(from http://127.0.0.1:8000/information/venue/)
14:11:28	395402/395402	URF---	200	untouched ('OK%20(cached)')	image/jpeg		http://127.0.0.1:8000/static/images/facilities/thumbnails/iscac_26.jpg	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/facilities/thumbnails/iscac_26.jpg	(from http://127.0.0.1:8000/information/venue/)
14:11:29	628562/628562	URF---	200	untouched ('OK%20(cached)')	application/webp		http://127.0.0.1:8000/static/images/party/party_2.webp	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/party/party_2.webp	(from http://127.0.0.1:8000/information/party/)
14:11:29	550818/550818	URF---	200	untouched ('OK%20(cached)')	application/webp		http://127.0.0.1:8000/static/images/party/party_1.webp	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/party/party_1.webp	(from http://127.0.0.1:8000/information/party/)
14:11:29	954692/954692	URF---	200	untouched ('OK%20(cached)')	application/webp		http://127.0.0.1:8000/static/images/party/party_3.webp	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/party/party_3.webp	(from http://127.0.0.1:8000/information/party/)
14:11:30	598088/598088	URF---	200	untouched ('OK%20(cached)')	application/webp		http://127.0.0.1:8000/static/images/party/party_4.webp	/home/ana/websites/pycon2023_newtry/127.0.0.1_8000/static/images/party/party_4.webp	(from http://127.0.0.1:8000/information/party/)
